ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2001,3.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2001,4,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2001,4,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2001,3.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2002,3.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2002,4.1,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2002,3.6,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2002,3.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2002,4.1,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2002,3.6,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473_S4:33,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main cities or metropolitan areas
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2003,4.5,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2003,4.4,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2003,4.6,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2003,4.5,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2003,4.4,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2003,4.6,,,,,T30:61_I11:265,Currency: ARG - Argentine peso (ARS) | Break in series: Sample redesigned,R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2004,4.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2004,4.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2004,4.7,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2004,4.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2004,4.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2004,4.7,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2005,5.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2005,5.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2005,5.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2005,5.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2005,5.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2005,5.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2006,7.3,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2006,7.5,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2006,6.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2006,7.3,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2006,7.5,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2006,6.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2007,8.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2007,9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2007,8.4,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2007,8.8,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2007,9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2007,8.4,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2008,11.1,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2008,11.2,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2008,10.9,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
ARG,Argentina,BA:153,ARG - LFS - Encuesta Anual de Hogares Urbanos,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2008,11.1,,,,,T30:61,Currency: ARG - Argentine peso (ARS),R1:3473,Repository: SEDLAC (CEDLAS and The World Bank)
