ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value,note_indicator,note_indicator.label,note_source,note_source.label
ARM,Armenia,BB:173,ARM - HIES - Households' Integrated Living Conditions Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,28.8,,,R1:3513_T3:240,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
ARM,Armenia,AA:6363,ARM - PC - Population census,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,31.65,,,S3:21_S5:41_T3:240,Data reference period: October | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 75 years old
ATG,Antigua and Barbuda,AA:872,ATG - PC - Population Census,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,45.06,,,S3:16,Data reference period: May
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,29.96,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,31.79,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,32.23,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,32.74,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,33.51,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,34.36,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,34.29,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,34.29,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,35.53,T12:145,Working time arrangement coverage: Full-time and part time workers,S14:4147_S4:30_S5:38,"Employment definition: Other nonstandard definition | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,35.53,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,34.41,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,36.11,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,35.74,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,35.83,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,36.32,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,37.69,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,36.74,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,38.65,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUS,Australia,BA:518,AUS - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,37.8,T12:145,Working time arrangement coverage: Full-time and part time workers,S4:30_S5:38,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2000,28.13,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,30.08,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2001,29.38,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,30.05,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2002,30.78,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,29.25,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2003,28.5,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,27.38,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2004,22.18,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,26.3,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2005,21.5,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,26.82,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2006,20.96,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,27.92,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2007,21,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,26.16,I11:264,Break in series: Methodology revised,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2008,25.19,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,28.12,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2009,23.25,,,R1:2384,Repository: Eurostat special tabulation
AUT,Austria,BA:536,AUT - LFS - EU Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,27.35,,,R1:2384,Repository: Eurostat special tabulation
